2026-08-16T08:28:42.367Z,good_but_no,[Zalando & CB] Adidas Performance DEUTSCHLAND DFB 26 AWAY - Fußball-Trikot (Größen XS - M),https://www.mydealz.de/deals/zalando-cb-rewe-kw-adidas-performance-deutschland-dfb-26-away-fussball-trikot-grossen-xs-m-2798731,3184,VERIFY: Stacked promo code and Corporate Benefits discounted gift card deal at Zalando.,,,,,Zalando
2026-08-16T08:28:54.146Z,good_but_no,"Hol dir Audible Standard für nur 0,99 €/Monat (evtl. Personalisiert) geht auch für Bestandskunden",https://www.mydealz.de/deals/hol-dir-audible-standard-fur-nur-099-eurmonat-evtl-personalisiert-geht-auch-fur-bestandskunden-2825541,17,3-month Audible subscription deal at over 80% off from a well-known provider.,,,,,Audible
2026-08-16T08:29:27.337Z,reason,"Hol dir Audible Standard für nur 0,99 €/Monat (evtl. Personalisiert) geht auch für Bestandskunden",https://www.mydealz.de/deals/hol-dir-audible-standard-fur-nur-099-eurmonat-evtl-personalisiert-geht-auch-fur-bestandskunden-2825541,,,"I don't think my audience are willing to listen to audio books, maybe later.",,,,Audible
2026-08-16T08:29:59.947Z,hot,"[Tarifwelt] Trade-In Highlights: Google Pixel 10 Pro Bundles ab 19,98€ mtl. & Xiaomi 17T (Pro) Bundles ab 9,98€ mtl.",https://www.mydealz.de/deals/tarifwelt-trade-in-highlights-google-pixel-10-pro-bundles-ab-1998eur-mtl-xiaomi-17t-pro-bundles-ab-998eur-mtl-2824775,15,"Excellent flagship Android bundle from MediaMarkt on Telekom/O2 where total cost of ownership is well below the hardware retail price, making the tariff effectively free.",,,,,Media Markt Tarifwelt
2026-08-16T20:41:33.306Z,meh,[CB Deal] Patagonia Sammeldeal • Classic Retro-X Jacke & Weste • Terravia Peak Pants • R1 Fleece Pullover • M10 Storm Jacke uvm...,https://www.mydealz.de/deals/cb-deal-patagonia-sammeldeal-classic-retro-x-jacke-weste-terravia-peak-pants-r1-fleece-pullover-m10-storm-jacke-uvm-2825794,80,VERIFY: Stackable Zalando discount code combined with Corporate Benefits discounted gift cards on Patagonia clothing.,,,,,Zalando
2026-08-16T20:42:07.808Z,reason,[CB Deal] Patagonia Sammeldeal • Classic Retro-X Jacke & Weste • Terravia Peak Pants • R1 Fleece Pullover • M10 Storm Jacke uvm...,https://www.mydealz.de/deals/cb-deal-patagonia-sammeldeal-classic-retro-x-jacke-weste-terravia-peak-pants-r1-fleece-pullover-m10-storm-jacke-uvm-2825794,,,"I don't know this brand, so this deal might be valuable but I'm not sure",,,,Zalando
2026-08-16T20:43:08.805Z,meh,"Polo Ralph Lauren Sammeldeal | LONG-SLEEVE T-SHIRT, HOODIE, UNDERSHIRT 3 PACK, 3 PACK - Kurze Boxershorts (CB)",https://www.mydealz.de/deals/polo-ralph-lauren-sammeldeal-long-sleeve-t-shirt-hoodie-undershirt-3-pack-3-pack-kurze-boxershorts-2825568,726,VERIFY: Stackable Zalando promotion on Polo Ralph Lauren items using discount code and Corporate Benefits gift cards.,,,,,Zalando
2026-08-16T20:43:19.734Z,reason,"Polo Ralph Lauren Sammeldeal | LONG-SLEEVE T-SHIRT, HOODIE, UNDERSHIRT 3 PACK, 3 PACK - Kurze Boxershorts (CB)",https://www.mydealz.de/deals/polo-ralph-lauren-sammeldeal-long-sleeve-t-shirt-hoodie-undershirt-3-pack-3-pack-kurze-boxershorts-2825568,,,I think it's still too expensive,,,,Zalando
2026-08-17T08:57:11.346Z,good_but_no,"[Telekom-Netz] Allnet Flat 80GB 5G inkl. Telefonie- & SMS-Flat für 11,99€ mtl. | 24M (0€ AP) oder mtl. kündbar (19,99€ AP)",https://www.mydealz.de/deals/telekom-netz-allnet-flat-80gb-5g-inkl-telefonie-sms-flat-fur-1199eur-mtl-24m-0eur-ap-oder-mtl-kundbar-1999eur-ap-2824948,76,Strong SIM-only deal on Telekom network with 80GB 5G for €11.99/month and no connection fee.,,,,,klarmobil
2026-08-17T08:57:28.847Z,reason,"[Telekom-Netz] Allnet Flat 80GB 5G inkl. Telefonie- & SMS-Flat für 11,99€ mtl. | 24M (0€ AP) oder mtl. kündbar (19,99€ AP)",https://www.mydealz.de/deals/telekom-netz-allnet-flat-80gb-5g-inkl-telefonie-sms-flat-fur-1199eur-mtl-24m-0eur-ap-oder-mtl-kundbar-1999eur-ap-2824948,,,For but not now,,,,klarmobil
2026-08-17T21:08:56.321Z,hot,Apple iPhone 17 256GB + Mobile Unlimited M Promo (100MB/s),https://www.mydealz.de/deals/apple-iphone-17-mobile-unlimited-m-promo-100mbs-2826384,24,"Excellent iPhone 17 bundle on O2 via MediaMarkt where total contract cost is at or below the phone's retail price, making the unlimited data plan effectively free.",,,,,Media Markt Tarifwelt
2026-08-17T21:11:32.999Z,good_but_no,[LIDL Plus] Super Duolingo 2 Monate kostenlos für alle ohne aktives Duolingo Abo | via LIDL Plus Konto bis 13.9. | aktivierbar bis 30.9.,https://www.mydealz.de/deals/lidl-plus-super-duolingo-2-monate-kostenlos-fur-duolingo-kunden-ohne-aktives-abo-via-lidl-plus-konto-bis-139-aktivierbar-bis-309-2826366,95,Two months of Super Duolingo completely free for a popular language learning service with zero upfront cost.,,,,,Lidl
2026-08-17T21:12:06.560Z,reason,[LIDL Plus] Super Duolingo 2 Monate kostenlos für alle ohne aktives Duolingo Abo | via LIDL Plus Konto bis 13.9. | aktivierbar bis 30.9.,https://www.mydealz.de/deals/lidl-plus-super-duolingo-2-monate-kostenlos-fur-duolingo-kunden-ohne-aktives-abo-via-lidl-plus-konto-bis-139-aktivierbar-bis-309-2826366,,,Not now,,,,Lidl
